"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN91429_c0_g1",135.891468324993,-5.09675480071811,1.33872404817537,-3.8071735602754,0.000140564099680532,0.0340962613104847
"TRINITY_DN952_c0_g3",40.9434179796686,-9.70487635769529,2.54967029313129,-3.80632601157877,0.000141046435532908,0.0340962613104847
"TRINITY_DN108458_c0_g1",23.5088110497832,-11.3132453476559,2.97524329397535,-3.80246058215285,0.000143266066426578,0.0344135221480528
"TRINITY_DN20699_c0_g1",80.3226858688409,-8.77986913094042,2.31088853081133,-3.7993477460628,0.000145077407254063,0.034673500333721
"TRINITY_DN4378_c0_g1",188.45311423153,-7.12712402878099,1.88121156257883,-3.78858187486946,0.000151509662239449,0.0360297552288523
"TRINITY_DN2314_c0_g1",129.968174622117,-6.53605321613377,1.72931088144155,-3.77957097609038,0.000157098808840965,0.0369486262288744
"TRINITY_DN56547_c0_g1",77.9350344687394,-8.32855782870573,2.20413089316586,-3.77861308261197,0.00015770423507625,0.0369486262288744
"TRINITY_DN9622_c0_g1",49.6956904557181,-9.06369288368582,2.3972669775282,-3.78084417323902,0.000156297483826149,0.0369486262288744
"TRINITY_DN109390_c0_g1",92.7374095286966,-4.16379339218988,1.10878292163913,-3.75528276178214,0.000173145887350725,0.0380313280946202
"TRINITY_DN1127_c0_g1",1236.55609042857,-5.87521159520692,1.5614193252301,-3.76273785028319,0.000168063343412416,0.0380313280946202
"TRINITY_DN11281_c0_g1",26.3810253231243,-12.1822546036458,3.2474743610025,-3.75130124195502,0.000175919181279125,0.0380313280946202
"TRINITY_DN114984_c0_g1",59.2054986492761,-8.67955198660865,2.30923660566084,-3.75862393889465,0.000170850402782561,0.0380313280946202
"TRINITY_DN12057_c0_g1",97.6155614467405,-5.53187444611545,1.47216368426394,-3.75764903403477,0.000171517215622819,0.0380313280946202
"TRINITY_DN12449_c0_g1",119.492390192207,-10.7722556194533,2.86975467238894,-3.75372003854458,0.00017422945052007,0.0380313280946202
"TRINITY_DN15234_c0_g1",806.262588582199,-4.73292630779487,1.26058346285263,-3.75455211595788,0.000173651712252336,0.0380313280946202
"TRINITY_DN17312_c0_g1",36.7725199687302,-9.88625277442796,2.62336428172557,-3.76853982624368,0.00016420528897327,0.0380313280946202
"TRINITY_DN19634_c0_g1",24.9506307531593,-10.4609301042775,2.78272925833664,-3.75923387909123,0.000170434458309802,0.0380313280946202
"TRINITY_DN21932_c0_g1",65.5792351670596,-8.05686048692327,2.14098107148774,-3.76316287622509,0.000167777850696869,0.0380313280946202
"TRINITY_DN26029_c0_g1",114.484648276157,-6.54834056727538,1.74559238848585,-3.75135719568273,0.000175879919420377,0.0380313280946202
"TRINITY_DN3816_c0_g1",24.1424816376672,-11.5562170656343,3.07968384108048,-3.75240370829101,0.000175147114410525,0.0380313280946202
"TRINITY_DN5021_c0_g1",57.4007006930464,-4.79368217642094,1.27633562309332,-3.75581633050639,0.000172777374433274,0.0380313280946202
"TRINITY_DN6404_c0_g1",482.894445786448,-14.25294096462,3.7840813721765,-3.76655245033014,0.00016551732385628,0.0380313280946202
"TRINITY_DN64126_c0_g1",1284.17689229236,-4.00746373813457,1.06299452283721,-3.76997590489776,0.000163263308868828,0.0380313280946202
"TRINITY_DN9619_c0_g1",113.928611375943,-8.71392341297057,2.31465759079004,-3.76467061376293,0.000166768768956047,0.0380313280946202
"TRINITY_DN97452_c0_g1",27.1967430542123,-10.6636302422839,2.83118847315673,-3.76648546834262,0.000165561715672523,0.0380313280946202
"TRINITY_DN10965_c0_g1",212.280981211276,-3.60868739574601,0.962449004784806,-3.74948426130159,0.000177198616785097,0.0381345855788054
"TRINITY_DN105275_c0_g1",51.4463870213456,-5.90901292552627,1.57718242623256,-3.74656274838238,0.000179274174872354,0.0384074731130811
"TRINITY_DN6964_c5_g1",90.9880720730443,-9.09781950820285,2.43817806480731,-3.7314007699113,0.000190418014344392,0.0406119783866978
"TRINITY_DN10431_c0_g1",38.1528376628092,-9.05093608733755,2.4324486223173,-3.72091562563614,0.000198501756569449,0.0419467105438066
"TRINITY_DN21336_c0_g1",24.1217188840672,-10.1695149022659,2.733085091879,-3.72089216412738,0.000198520200994915,0.0419467105438066
"TRINITY_DN6824_c0_g1",52.0228515928894,-10.4525978576645,2.8107758814411,-3.71875891161604,0.000200204017860098,0.0419467105438066
"TRINITY_DN9192_c0_g1",47.9348633848184,-6.8649434096348,1.84572178308331,-3.71938147588354,0.000199711234599102,0.0419467105438066
"TRINITY_DN25405_c0_g1",279.524879703357,-7.2212288275863,1.94322207394071,-3.71611095017164,0.000202312770309744,0.042202621353955
"TRINITY_DN13305_c1_g1",38.3745245013806,-8.95155827939673,2.40965121612633,-3.71487716541274,0.000203302427346394,0.0422238722577373
"TRINITY_DN32499_c0_g1",29.2570300132723,-12.3812131008394,3.3353015826512,-3.71217198625789,0.00020548827474701,0.0424655308123877
"TRINITY_DN62977_c0_g1",197.339518667123,3.21539435378752,0.866395047818377,3.71123353242154,0.000206251710806366,0.0424655308123877
"TRINITY_DN106866_c0_g1",66.4849821020891,5.22675107580754,1.41004468634407,3.70679817911256,0.000209896076575364,0.0429734422974214
"TRINITY_DN406_c1_g1",520.972047958422,3.77424907903328,1.01840504634506,3.70603925479221,0.000210525683970042,0.0429734422974214
"TRINITY_DN17721_c0_g1",34.450913597794,-10.9807802543732,2.96456738596181,-3.70400764252172,0.000212219859885973,0.0431341399830632
"TRINITY_DN23314_c0_g1",44.453992843852,-11.17218202116,3.02328964731348,-3.69537269810971,0.000219564471564733,0.0442487535258062
"TRINITY_DN27306_c0_g1",1322.06261799752,3.27843887204587,0.887038877885936,3.69593594348346,0.000219078208856379,0.0442487535258062
"TRINITY_DN11690_c0_g1",51.9122626452326,-7.63452381377413,2.06666183684638,-3.69413305924496,0.000220638251870592,0.0442658556822073
"TRINITY_DN13078_c0_g1",84.6347865655443,-6.16104875382419,1.66824586758696,-3.6931299357785,0.000221510768326262,0.0442658556822073
"TRINITY_DN50399_c0_g1",31.7313678448507,-10.2178018504519,2.7710988680204,-3.68727437637446,0.000226668915867717,0.0451071142576757
"TRINITY_DN11849_c1_g1",51.1414508536117,-8.37346472117342,2.27477068954649,-3.68101486433465,0.000232307459966123,0.0456560954687965
"TRINITY_DN13782_c0_g1",31.5955869962845,-9.88469823356177,2.68490614344377,-3.68158054898831,0.00023179253331522,0.0456560954687965
"TRINITY_DN46462_c0_g1",105.067141151238,-7.53477081400349,2.0460783315401,-3.68254269538743,0.00023091917829766,0.0456560954687965
"TRINITY_DN105699_c0_g1",157.68605088722,4.06172421799913,1.10465332466842,3.67692209609592,0.000236065094732021,0.0462036706606981
"TRINITY_DN109992_c0_g1",25.4045258238759,-10.1332099795636,2.75730422111126,-3.67504242077418,0.000237809898415439,0.0462574570203289
"TRINITY_DN8917_c0_g1",66.4128693853492,-10.710572704022,2.91481215461514,-3.67453274375281,0.000238285085889291,0.0462574570203289
"TRINITY_DN29274_c0_g1",38.0912827416256,-10.2803709793039,2.80546317477828,-3.66441130709776,0.000247908126391226,0.0479299121922483
"TRINITY_DN4854_c1_g1",36.6510581180956,8.20149726185671,2.24212256670241,3.65791655802253,0.000254273793736936,0.0489616028498883
