"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TRINITY_DN13709_c0_g1",34.2322246981746,-7.20817034524407,1.68976852084142,-4.26577383608423,1.9921050567419e-05,0.00543985536403641
"TRINITY_DN6436_c0_g1",97.774368643546,-6.42573774920889,1.50596431743444,-4.26685923087193,1.98244161033766e-05,0.00543985536403641
"TRINITY_DN5030_c0_g1",45.5523319955183,-10.7128395902949,2.51235001722914,-4.26407129453645,2.00735348003522e-05,0.00544394829773732
"TRINITY_DN68154_c0_g1",60.3037670752299,-9.17617628704405,2.15233350502074,-4.26336172607025,2.01374132490099e-05,0.00544394829773732
"TRINITY_DN1378_c0_g1",643.094677216556,4.28465803159792,1.00640337003094,4.25739634741705,2.06821498624122e-05,0.00553585385525198
"TRINITY_DN577_c6_g1",32.6435120138229,-7.75549419233738,1.82118239498438,-4.25849393981425,2.05808798142044e-05,0.00553585385525198
"TRINITY_DN88917_c0_g1",31.2207637113832,-9.38334486075421,2.20700799486907,-4.25161344343515,2.12235957098082e-05,0.00565279494008822
"TRINITY_DN67248_c0_g1",141.240963525074,-4.68584048016825,1.10389810290208,-4.24481251290266,2.18776267094498e-05,0.00579842902414965
"TRINITY_DN52186_c0_g1",423.441148230066,-5.79373563391115,1.36624635904111,-4.2406229268764,2.22900320665737e-05,0.00587891440866101
"TRINITY_DN102416_c0_g1",175.943787847389,2.6962162987881,0.636518747435247,4.23587884826971,2.27659507709624e-05,0.00594642234919998
"TRINITY_DN228_c10_g2",2456.72604631483,-2.12622695644982,0.501918566515521,-4.23619905358506,2.27335263003887e-05,0.00594642234919998
"TRINITY_DN754_c1_g2",348.803667096948,-5.90167298155729,1.39505525175603,-4.23042239662447,2.33252903670051e-05,0.006062474612241
"TRINITY_DN9696_c0_g1",1537.59910839748,-2.31198083388875,0.546648798937306,-4.22937146918327,2.34345119841379e-05,0.006062474612241
"TRINITY_DN14166_c0_g1",99.542097660703,-7.40618176216784,1.75269686962974,-4.22559193805852,2.3831350100807e-05,0.0061357782726211
"TRINITY_DN19604_c0_g1",654.804052358435,-2.27074001830926,0.537990054156831,-4.22078438209811,2.43453716242634e-05,0.00621618499812302
"TRINITY_DN6614_c0_g1",498.180454896618,-4.12834806914668,0.978160242803018,-4.22052327266591,2.43735891766309e-05,0.00621618499812302
"TRINITY_DN148_c15_g1",134.421973926647,4.68657473014591,1.11153113811286,4.21632338442872,2.48317598547503e-05,0.00627048881770805
"TRINITY_DN37522_c0_g1",33.1557631026311,-9.96723978954212,2.3633065531405,-4.2174976311461,2.47028414214238e-05,0.00627048881770805
"TRINITY_DN4055_c0_g1",127.590743513103,-6.11890088526491,1.45197796900579,-4.21418300819999,2.50683961333886e-05,0.00627048881770805
"TRINITY_DN60869_c0_g1",24.3669576612756,9.38585469535077,2.22767178092207,4.21330232565311,2.51663844315056e-05,0.00627048881770805
"TRINITY_DN845_c0_g1",195.192072613811,-6.17677094626094,1.46570515131453,-4.21419747397439,2.50667896465519e-05,0.00627048881770805
"TRINITY_DN51871_c0_g1",80.21324028399,-3.83945453867617,0.911823112554107,-4.2107449195069,2.5453001133384e-05,0.00631281130862295
"TRINITY_DN68173_c0_g1",19.7529504936504,-9.8214653610442,2.33540014722252,-4.20547432641247,2.60535164470906e-05,0.00643224441671824
"TRINITY_DN776_c3_g1",160.853895832574,5.37818245626975,1.27936389468823,4.20379415004547,2.6247766332006e-05,0.00645074650017683
"TRINITY_DN58606_c0_g1",41.2463559834781,-6.026727877002,1.43412367822552,-4.20237666284058,2.64127164088776e-05,0.00646191289952575
"TRINITY_DN3547_c0_g1",110.355461839395,-5.55916503250984,1.32344003602291,-4.20054168016238,2.66277140375195e-05,0.0064851677593721
"TRINITY_DN14518_c1_g1",25.6949832783882,7.68427431823051,1.830447833849,4.1980296712812,2.69247360552244e-05,0.00652810147548822
"TRINITY_DN6716_c2_g1",121.776799723958,-5.31973900353333,1.26859020262055,-4.19342589320353,2.74772868386741e-05,0.0066028530879708
"TRINITY_DN99671_c0_g1",22.4859137486995,-8.7943942032768,2.09695655032906,-4.19388480028199,2.74217281878499e-05,0.0066028530879708
"TRINITY_DN8625_c0_g1",50.7815157812555,-6.74361509220797,1.61165957872616,-4.1842676835874,2.86086845089327e-05,0.00684431130101316
"TRINITY_DN9022_c0_g1",43.6572259836736,-9.00879195073383,2.1547058113464,-4.18098466310097,2.90249443313788e-05,0.00691330700488542
"TRINITY_DN7031_c0_g1",941.119503324792,-5.31918905153888,1.27315408064078,-4.17796175060111,2.94133102959268e-05,0.00697508272403584
"TRINITY_DN1_c12_g1",426.107289086154,-4.16930465655574,0.998632556406178,-4.17501375236553,2.97968052895203e-05,0.00703516885761477
"TRINITY_DN5860_c0_g2",51.9998563527529,-8.49150180772144,2.03448200582887,-4.17379056850489,2.9957316006365e-05,0.00704231374709627
"TRINITY_DN101681_c0_g1",27.398093325392,5.80628307807146,1.39182671079293,4.17169970445788,3.02335915206447e-05,0.00707649275471089
"TRINITY_DN3887_c1_g1",119.961320490327,-6.29592167842114,1.51103814870587,-4.16661993862515,3.09149272466131e-05,0.00719072527493
"TRINITY_DN83376_c0_g1",46.2043236635257,-6.671904310387,1.60148090156052,-4.16608421860399,3.09876264899514e-05,0.00719072527493
"TRINITY_DN51167_c0_g1",135.417064804783,-6.21140824842398,1.49146434137641,-4.16463744798064,3.11847714137063e-05,0.00720554795212082
"TRINITY_DN1912_c0_g1",55.4533428854703,-6.84842189425991,1.64492006929076,-4.16337670268243,3.13575387613849e-05,0.00721463576915131
"TRINITY_DN6708_c0_g1",106.150006488057,-7.23167218943246,1.73931639471454,-4.15776693154172,3.21373653658314e-05,0.00736272487542276
"TRINITY_DN25860_c0_g1",64.0649656917386,-6.74478833601026,1.6237818112913,-4.15375285590035,3.27066423325045e-05,0.00743017956989015
"TRINITY_DN6876_c0_g1",27.7755024865913,-9.7191860266525,2.33942599794343,-4.15451740520818,3.25974804980426e-05,0.00743017956989015
"TRINITY_DN95619_c0_g1",25.8993131079881,-9.95684709378904,2.3996735076382,-4.14925074686044,3.33565272358588e-05,0.00754611177652055
"TRINITY_DN54832_c0_g1",137.424022271666,-6.03128114253975,1.45431557295508,-4.14716121775726,3.36623037377516e-05,0.00758355599371981
"TRINITY_DN87724_c0_g1",24.1075420320604,8.9157926573867,2.15163464122996,4.14372983523359,3.417022736034e-05,0.00766604088348076
"TRINITY_DN10040_c0_g1",418.778249702984,-2.62532262263959,0.634313209049185,-4.13884274391017,3.49062099891123e-05,0.00773487279381691
"TRINITY_DN105636_c0_g1",31.9718108792265,-10.84614588692,2.61982668974406,-4.14002419678363,3.47269189601269e-05,0.00773487279381691
"TRINITY_DN12257_c0_g1",25.9350085368982,-8.25866764682102,1.99530802707183,-4.13904396452554,3.4875611831332e-05,0.00773487279381691
"TRINITY_DN7937_c0_g1",65.1619865012519,-7.87579339491937,1.90670880389078,-4.13056958610996,3.61865537021613e-05,0.00798585545129982
"TRINITY_DN18293_c0_g1",57.1973554797391,-8.2170849290274,1.99286451041289,-4.12325317957766,3.73558711470918e-05,0.00818075454848373
"TRINITY_DN6218_c0_g1",146.650851886931,4.33445486171338,1.05124793504302,4.12315184384736,3.73723158518066e-05,0.00818075454848373
"TRINITY_DN60726_c0_g1",98.291673117738,-4.89578833342247,1.18813497465909,-4.12056579247422,3.77943118151658e-05,0.00820667811735897
"TRINITY_DN81118_c0_g1",43.5922557868968,-7.25090933368658,1.75943857880891,-4.12114945131829,3.76986760345524e-05,0.00820667811735897
"TRINITY_DN40246_c0_g1",30.1772317095254,6.72676032355884,1.63350492865599,4.11799205839769,3.82187863317626e-05,0.00826565335754295
"TRINITY_DN44322_c0_g1",50.920007831217,4.08572092729286,0.99247224617882,4.11671051056949,3.8431830197137e-05,0.0082786143231028
"TRINITY_DN561_c1_g1",635.41125441354,-2.60497641678371,0.632950992847239,-4.11560523045489,3.86164762952032e-05,0.00828537952511527
"TRINITY_DN700_c0_g1",234.563975082342,-4.02153302064102,0.979343409532774,-4.10635634190831,4.0194924905678e-05,0.00858995731146324
"TRINITY_DN9912_c0_g1",38.8402999966047,-8.74644147575947,2.13102924061581,-4.10432729361893,4.05493060684094e-05,0.00863157433270378
"TRINITY_DN21438_c0_g1",18.1912680451581,-10.7833289686963,2.63211392662497,-4.09683215442092,4.18842357409673e-05,0.00884608147672899
"TRINITY_DN9070_c0_g1",41.8745963500766,-5.87732125592108,1.43447649693802,-4.09718895253187,4.18197537239697e-05,0.00884608147672899
"TRINITY_DN5957_c0_g1",30.4367645777802,-7.0706686157786,1.72630731638287,-4.09583424033316,4.20650841095139e-05,0.00884970804526536
"TRINITY_DN10204_c1_g1",52.6258456274484,-6.50741499694854,1.59127005870368,-4.08944726971723,4.32402350454039e-05,0.00896858362907172
"TRINITY_DN36885_c0_g1",110.49085783214,-5.52180635236938,1.35035191972517,-4.08916095997642,4.32936362948088e-05,0.00896858362907172
"TRINITY_DN97287_c0_g1",50.0022102355708,-7.09221711372209,1.73391068721342,-4.09030128600224,4.30813185524618e-05,0.00896858362907172
"TRINITY_DN99383_c0_g1",34.0503472617229,-9.82813081594308,2.40236825150885,-4.09101760721753,4.29484519548061e-05,0.00896858362907172
"TRINITY_DN81318_c0_g1",478.513499777507,-2.17600255606289,0.532346988913928,-4.08756431684207,4.35925843193161e-05,0.00899604522510223
"TRINITY_DN9677_c0_g1",63.1635318036336,-6.25446907981433,1.5309479999575,-4.08535696835422,4.40091041681413e-05,0.00904746860898503
"TRINITY_DN15579_c0_g1",14.1042282068133,-9.63295080995492,2.35944345222382,-4.08272162694795,4.4511329049249e-05,0.00908381199951813
"TRINITY_DN66100_c0_g1",197.546100905081,-2.53054300183562,0.619826045372765,-4.08266645251047,4.4521901677005e-05,0.00908381199951813
"TRINITY_DN11278_c0_g1",50.2166790975784,-6.60305819458527,1.61909424031154,-4.07824203816247,4.53775132172421e-05,0.00918903140310805
"TRINITY_DN19260_c0_g1",298.873124753153,2.80896198377579,0.688767346162491,4.07824499727824,4.53769357945266e-05,0.00918903140310805
"TRINITY_DN3226_c3_g1",307.332575631401,3.42050880037232,0.83901999363112,4.07679057273594,4.56615843435257e-05,0.00921205426226026
"TRINITY_DN4955_c0_g1",25.6826719659714,-10.1343028034581,2.48739677943799,-4.07426064359057,4.61607610595941e-05,0.00927814137163618
"TRINITY_DN1_c4_g2",369.365894537451,2.52624431332158,0.621173810785008,4.06688799408501,4.76451284565592e-05,0.00948386549307123
"TRINITY_DN53172_c0_g1",273.518025722521,2.73332030683119,0.672040578726191,4.06719533515673,4.75823565170616e-05,0.00948386549307123
"TRINITY_DN5791_c0_g1",70.4062186334677,3.63950036136266,0.894980748295601,4.06656832372508,4.77105018516567e-05,0.00948386549307123
"TRINITY_DN644_c0_g1",599.571084490638,-4.77732051629143,1.17574228529775,-4.06323781667985,4.83966766841146e-05,0.00958502386431029
"TRINITY_DN21170_c0_g1",1150.03290793068,2.68741115279701,0.661777108049781,4.06090074755933,4.88837511107791e-05,0.00961107874566402
"TRINITY_DN7630_c0_g1",164.072780950886,-4.11721454065884,1.01386630706952,-4.06090478788989,4.88829050594158e-05,0.00961107874566402
"TRINITY_DN100195_c0_g1",128.040182278876,-6.7822984355138,1.67206394639855,-4.05624345296252,4.9868280906809e-05,0.00974866947213905
"TRINITY_DN71970_c0_g1",451.9554386108,-4.16023934620856,1.02572833882766,-4.05588808335298,4.99441711138292e-05,0.00974866947213905
"TRINITY_DN36827_c0_g1",335.976881197668,-2.25493317815518,0.55794770602833,-4.04147763991467,5.31154464626236e-05,0.010293354692979
"TRINITY_DN38731_c0_g1",70.6348801317005,-6.91527487394877,1.71073117583123,-4.04229195775817,5.29312691871453e-05,0.010293354692979
"TRINITY_DN4654_c0_g1",98.890004652429,5.12588090396482,1.27065164008393,4.03405681168936,5.48220542107263e-05,0.0105861386680912
"TRINITY_DN67026_c0_g1",80.3869603016445,-7.51015241176953,1.86524441565134,-4.02636370266092,5.66460492143569e-05,0.0108850009425002
"TRINITY_DN6716_c0_g1",78.6150675872176,-5.33281508848757,1.32464671773984,-4.0258395065415,5.67724026371434e-05,0.0108850009425002
"TRINITY_DN10331_c0_g1",49.9797042603917,-7.51012922980488,1.86676707628026,-4.02306711170931,5.74451187117399e-05,0.0109750624682203
"TRINITY_DN12084_c0_g1",180.51469251794,-5.64507855093769,1.40380025058972,-4.02128333327071,5.78819330677439e-05,0.011019578722207
"TRINITY_DN66492_c0_g1",642.324389690443,-2.13595202882507,0.53205227943977,-4.01455291399963,5.95585816765327e-05,0.0112989943652167
"TRINITY_DN67451_c0_g1",40.4983341978693,-9.59193201277309,2.39117421399036,-4.01138986722603,6.0362334302497e-05,0.011371674881768
"TRINITY_DN2869_c0_g1",187.38804208205,2.7342551236199,0.681981952625878,4.00927783072856,6.09047246091255e-05,0.0114340161464104
"TRINITY_DN19448_c0_g1",219.110848826161,2.54107270017871,0.634017548339547,4.0078901709166,6.1263596799096e-05,0.011454870530118
"TRINITY_DN3086_c0_g1",73.2807123687263,-6.52398262292012,1.628657958755,-4.0057414068128,6.1823256297384e-05,0.011454870530118
"TRINITY_DN37146_c1_g1",38.3600992672591,4.81155379295754,1.20085798044353,4.00676339027236,6.15564731817972e-05,0.011454870530118
"TRINITY_DN872_c0_g1",354.704267098245,-4.91697351276514,1.22752834899836,-4.0055885607671,6.18632498852269e-05,0.011454870530118
"TRINITY_DN89470_c0_g1",60.266431478673,-6.82541862540446,1.7048915566068,-4.00343271040001,6.24299638184581e-05,0.0115203525042198
"TRINITY_DN2807_c5_g1",54.8368738207438,-5.36004127857969,1.33941509741672,-4.00177755866528,6.28683892200994e-05,0.0115617961508583
"TRINITY_DN100033_c0_g1",35.3066191142272,-9.68849451531917,2.42276147172111,-3.99894691590771,6.36249470755096e-05,0.0116612665711141
"TRINITY_DN12071_c0_g1",88.5059850843301,-7.30082448579019,1.82667229350274,-3.99678941414854,6.42073707454632e-05,0.0116887680857431
"TRINITY_DN3441_c0_g1",398.325807971163,-3.54309581903639,0.886356073230782,-3.99737298140435,6.40493391797807e-05,0.0116887680857431
"TRINITY_DN41271_c0_g1",48.1204129388832,-8.67909068197927,2.17325265293404,-3.99359488656871,6.50790178300751e-05,0.011807692402807
"TRINITY_DN36234_c0_g1",64.2058637277315,-7.67881363212231,1.92451317747272,-3.99000314573381,6.60724189573849e-05,0.0119478379538056
"TRINITY_DN6543_c0_g1",99.1427853867075,3.26031492733143,0.818022726826233,3.98560433642328,6.73085921782967e-05,0.0121308032063205
"TRINITY_DN12558_c0_g1",78.1208583693347,-6.68554159264771,1.6795311143456,-3.98060002315146,6.87415319881772e-05,0.0123478975134112
"TRINITY_DN4691_c0_g1",309.580940145742,2.50950254878721,0.631398645216313,3.97451367341384,7.05232108083542e-05,0.0125068057816513
"TRINITY_DN496_c8_g1",212.562496997765,2.95107808058687,0.742518224081989,3.97441838445841,7.05514493490354e-05,0.0125068057816513
"TRINITY_DN66091_c0_g1",72.9878773398466,-7.45876210700496,1.87665088239346,-3.97450702044917,7.05251820433495e-05,0.0125068057816513
"TRINITY_DN99178_c0_g1",94.6626636520006,-6.14657595151306,1.54583987581849,-3.97620481116038,7.00238235108668e-05,0.0125068057816513
"TRINITY_DN5914_c0_g1",63.5344162230118,-3.77545579733524,0.950521229514092,-3.97198471754835,7.12762935295033e-05,0.0125894662030508
"TRINITY_DN84677_c0_g1",25.8134539426914,-8.18676486479453,2.0618879128305,-3.97051886955193,7.17162756258722e-05,0.0125894662030508
"TRINITY_DN8946_c0_g1",129.815868009528,-5.06492923821689,1.27550444755402,-3.9709224440022,7.15948849899741e-05,0.0125894662030508
"TRINITY_DN3587_c1_g1",61.0675265557137,-7.18783279147177,1.81093884747359,-3.96911955447827,7.21386833444039e-05,0.0126226353756156
"TRINITY_DN7684_c0_g1",2109.29041590805,-2.24581529359219,0.56678295533368,-3.96239031618376,7.42030997334988e-05,0.0129419780528736
"TRINITY_DN28747_c0_g1",56.968542084144,-8.03060053092856,2.02941576886627,-3.95709970038068,7.58652721465952e-05,0.0131893361235438
"TRINITY_DN1237_c0_g1",7531.87675247566,3.59210806040782,0.908060811101103,3.95580121561691,7.62785698396788e-05,0.0132011387561
"TRINITY_DN81142_c0_g1",378.350878654628,-2.45032275033104,0.619495217297182,-3.95535378145718,7.64214772260726e-05,0.0132011387561
"TRINITY_DN11607_c0_g1",36.2992448267031,-7.85051131485637,1.9867665715445,-3.95140094830237,7.76950290797685e-05,0.0132329438255827
"TRINITY_DN23108_c0_g1",45.7395246505762,6.84493515696871,1.73193555115768,3.95218814718211,7.74398143795364e-05,0.0132329438255827
"TRINITY_DN80761_c0_g1",488.419168741527,2.08580160929771,0.527560594864523,3.95367210819327,7.69608591523039e-05,0.0132329438255827
"TRINITY_DN8379_c0_g1",37.5788193846993,-8.78194361890451,2.22272107920653,-3.95098768849553,7.78293285591348e-05,0.0132329438255827
"TRINITY_DN9161_c1_g1",28.2583904135491,-6.19385140592652,1.56686454022894,-3.95302289821527,7.71700489887183e-05,0.0132329438255827
"TRINITY_DN89967_c0_g1",111.843883847544,-4.37612926745581,1.10915772126645,-3.94545264713037,7.9649371949292e-05,0.0134999443340261
"TRINITY_DN72053_c0_g1",23.3346361945171,10.3602278072127,2.62812362014861,3.94206259088635,8.07838870423435e-05,0.013649447514392
"TRINITY_DN12490_c0_g1",47.3435628770957,-6.53611443236067,1.65846918355453,-3.94105268712445,8.11248031925781e-05,0.0136643484704558
"TRINITY_DN67173_c0_g1",69.3023670564317,-5.20693309339307,1.32155131369855,-3.94001582792933,8.14762333095546e-05,0.0136809223061522
"TRINITY_DN65568_c0_g1",55.3224068927314,-7.75471707698624,1.97026406423156,-3.93587703179814,8.28934121941287e-05,0.0138757926022048
"TRINITY_DN87395_c0_g1",66.4929241126312,3.81341437358437,0.971243539778033,3.92632148107351,8.62548555289766e-05,0.0143939121257429
"TRINITY_DN3887_c0_g1",34.8347778650172,-7.35197565123104,1.87441631274613,-3.92227468425089,8.77169086449827e-05,0.0145480914620151
"TRINITY_DN5377_c0_g1",17.9592421850301,-10.1374290228716,2.58427233005443,-3.92274022554663,8.75475307142319e-05,0.0145480914620151
"TRINITY_DN100741_c0_g1",35.5105508266312,-7.25043828683874,1.84921314890904,-3.92082345462242,8.82468986414527e-05,0.0145718768942872
"TRINITY_DN12207_c0_g1",40.8153836548992,-4.94829764698498,1.2624961696059,-3.91945557231246,8.8749218561526e-05,0.0145718768942872
"TRINITY_DN12855_c0_g1",59.2733359992243,-4.5805903251333,1.16901438251008,-3.91833530336724,8.91626195407219e-05,0.0145718768942872
"TRINITY_DN40428_c0_g1",48.6861792478616,-6.37318277855342,1.62655343790057,-3.91821297109023,8.92078725310544e-05,0.0145718768942872
"TRINITY_DN79397_c0_g1",23.3446566661726,8.2838801199114,2.11350919894908,3.91949092250485,8.87362031716578e-05,0.0145718768942872
"TRINITY_DN1281_c0_g1",80.0031648874987,-4.30739850828929,1.10253648525759,-3.90680813368542,9.35233572627792e-05,0.0152307857845902
"TRINITY_DN6030_c0_g1",155.827604698944,-5.87495550303473,1.50440956506177,-3.90515697285766,9.4164241949054e-05,0.0152891058069113
"TRINITY_DN53549_c0_g1",36.9552361479235,-8.01192701252387,2.05243904800213,-3.90361264093215,9.4767413508922e-05,0.015340971597606
"TRINITY_DN1461_c1_g1",22.2339576174437,-8.37725505314566,2.14840796477296,-3.89928504758218,9.64771428205559e-05,0.0155711228597666
"TRINITY_DN38548_c0_g1",337.106838049622,-5.357431694105,1.3748089054963,-3.89685553583971,9.74497079116602e-05,0.0156812821647847
"TRINITY_DN109138_c0_g1",86.1328036648042,-5.7421693949682,1.47467179000367,-3.8938626438049,9.86605283192777e-05,0.0157392306787289
"TRINITY_DN2524_c0_g1",5358.36451949578,-2.33560044308759,0.599871417813188,-3.89350179677163,9.8807470256646e-05,0.0157392306787289
"TRINITY_DN37325_c0_g1",51.6623239170644,-6.6832030424696,1.71668213483709,-3.8930929068612,9.89742256189951e-05,0.0157392306787289
"TRINITY_DN82535_c0_g1",174.906566259542,-4.98757595017654,1.28108399452295,-3.89324663449081,9.89115005679361e-05,0.0157392306787289
"TRINITY_DN54179_c0_g1",47.721557020229,-6.85113836518455,1.76017500634792,-3.89230521992217,9.9296212891565e-05,0.015744127972496
"TRINITY_DN96559_c0_g1",99.9763986904169,6.14054822146255,1.57983799314164,3.88682146404871,0.000101565397079153,0.0160568359335545
"TRINITY_DN10278_c0_g1",30.2904791186948,-6.91236930668271,1.78063157924878,-3.88197614107177,0.000103611045027109,0.0161445507546938
"TRINITY_DN106173_c0_g1",73.3616511437176,3.45103415665868,0.888746662066461,3.88303473189372,0.000103160825977733,0.0161445507546938
"TRINITY_DN27044_c0_g1",40.7312441625853,-8.43863490904167,2.17380160313934,-3.88197105791755,0.000103613211361226,0.0161445507546938
"TRINITY_DN34240_c0_g1",2549.2701953982,3.13699752343979,0.807767508693555,3.88354011479544,0.000102946538207328,0.0161445507546938
"TRINITY_DN54723_c0_g1",96.1405838960424,-4.99111439408973,1.28527281746058,-3.88331125212084,0.00010304352633608,0.0161445507546938
"TRINITY_DN1311_c0_g1",94.2793603780073,-5.60042408121465,1.4432425823165,-3.88044542881046,0.000104265337957595,0.016158614631289
"TRINITY_DN8951_c0_g1",615.678721866076,-2.11145367738518,0.544138349018498,-3.88036182561615,0.000104301185661017,0.016158614631289
"TRINITY_DN37801_c0_g1",43.6403331665431,-7.28009672169619,1.87726578012242,-3.87803197543048,0.000105304879240207,0.0162674977450272
"TRINITY_DN57313_c0_g1",37.0470020473006,-9.25791704134526,2.38891627262713,-3.8753627104579,0.000106465993473535,0.0164000095017866
"TRINITY_DN101940_c0_g1",45.8635623518079,-7.73354327020669,1.99654703478545,-3.87345909486062,0.000107301423357383,0.0164817424945653
"TRINITY_DN3691_c0_g1",80.045010698536,-4.63196150920985,1.19708916798568,-3.86935379008062,0.00010912419789913,0.0167142411671676
"TRINITY_DN41323_c0_g1",37.1838263593047,-7.48207152078423,1.93522194100331,-3.86626017525679,0.00011051703718935,0.0168322117373346
"TRINITY_DN61064_c0_g1",96.6770015013806,-5.92892370343874,1.53339623617713,-3.86653075282094,0.0001103945488511,0.0168322117373346
"TRINITY_DN51943_c0_g1",237.109023346358,-5.02464756724753,1.30019792748742,-3.86452513192162,0.000111305529899324,0.0169046836814513
"TRINITY_DN2897_c0_g1",169.115499308626,-6.07101116692268,1.57188525384254,-3.86224831111674,0.000112348287288516,0.0169204657301268
"TRINITY_DN781_c0_g1",323.778116412475,22.4537279989924,5.81340906527153,3.86240289422049,0.000112277199451769,0.0169204657301268
"TRINITY_DN70191_c0_g1",124.57298019702,-4.55508848471853,1.1796431613034,-3.8614121915356,0.000112733528449019,0.0169313233782821
"TRINITY_DN9794_c0_g1",101.489295870781,-6.0812602540182,1.5755864716376,-3.85968041963295,0.000113535406996621,0.0170045218434717
"TRINITY_DN46681_c0_g1",14.8947454205113,9.72463183412292,2.52168304355738,3.85640529207993,0.000115066649667305,0.0171862530779333
"TRINITY_DN45538_c0_g1",47.3291881481694,-7.45791602099487,1.93522551353852,-3.85377103020838,0.000116312375785407,0.0173244560164336
"TRINITY_DN6004_c0_g1",85.1789763397516,-5.49520532875508,1.42660088393026,-3.85195704745107,0.000117177579769542,0.0174053774257681
"TRINITY_DN6480_c0_g1",47.6335865769974,-6.56312053920197,1.70425810324521,-3.85101325128197,0.00011763013315367,0.0174247288749387
"TRINITY_DN35367_c0_g1",3971.44008746804,-2.49626537172111,0.64836352419669,-3.85010149177337,0.00011806888967063,0.0174344532938687
"TRINITY_DN82979_c0_g1",25.9103496551568,7.99430462674529,2.07669181213046,3.84953828008981,0.000118340688741026,0.0174344532938687
"TRINITY_DN19571_c0_g1",41.8970449363383,-7.26817870862279,1.88845444468248,-3.84874452708592,0.000118724746075993,0.0174435042685782
"TRINITY_DN14382_c0_g1",34.946359190447,-7.96675354912301,2.0726479952922,-3.84375618398235,0.000121165388126795,0.0177538487946871
"TRINITY_DN8906_c0_g1",27.3405133418801,-9.53953181057209,2.48296578524969,-3.84199084306463,0.000122040390325225,0.0178077112806506
"TRINITY_DN53942_c0_g1",74.5941879237271,-5.96872568337057,1.55604178401812,-3.83583895026117,0.000125136392332526,0.0181878345715994
"TRINITY_DN58574_c0_g1",26.567393950817,-7.75169056019129,2.02130731141267,-3.83498863157711,0.000125570102314856,0.0182019418015003
"TRINITY_DN58053_c0_g1",17.2109275094042,-10.4753334771489,2.73228446847014,-3.83391026740867,0.000126122166221753,0.0182330836451276
"TRINITY_DN19688_c0_g1",451.963024381991,-2.72776008924851,0.711689422150015,-3.83279560486924,0.000126695216954523,0.0182670853074591
"TRINITY_DN15579_c1_g1",20.2675850787893,-9.21121507650265,2.40434522772553,-3.83107008522911,0.000127587153046456,0.0183467611460526
"TRINITY_DN82298_c0_g1",38.0917637628434,-8.21087306902136,2.14529537656092,-3.82738580371345,0.000129511436871758,0.0185740699437194
"TRINITY_DN72917_c0_g1",27.2676291482943,-7.98667780286537,2.08739175220598,-3.82615184448484,0.000130162019387304,0.0185787179882652
"TRINITY_DN82238_c0_g1",20.0149354660489,-8.36800841598469,2.18713069996694,-3.8260211957663,0.00013023108155568,0.0185787179882652
"TRINITY_DN21784_c0_g1",301.5177555135,-5.530147102389,1.44574123827547,-3.82512925271853,0.000130703494631219,0.0185970435466336
"TRINITY_DN6906_c0_g1",76.8512371737751,-6.79785299888984,1.77968951986592,-3.81968479502086,0.000133622319706307,0.0189292354931634
"TRINITY_DN83256_c0_g1",40.1011766921937,-9.09404546254872,2.38097014904784,-3.81947059108888,0.000133738402722284,0.0189292354931634
"TRINITY_DN3862_c0_g1",2841.79856953791,-2.30845265810977,0.604665100046324,-3.81773755080774,0.000134681085315765,0.0190128901327749
"TRINITY_DN14498_c0_g1",36.4914485763869,-5.11343298708112,1.34047543115386,-3.81464133414184,0.000136380866197114,0.0192027100873582
"TRINITY_DN6042_c1_g1",29.185770342857,-9.61041171582391,2.5209820149568,-3.81216988411898,0.000137752141568934,0.0192952922029771
"TRINITY_DN7262_c0_g1",31.812963558404,-7.87308418716652,2.06511240102164,-3.81242405172309,0.000137610520666693,0.0192952922029771
"TRINITY_DN24140_c0_g1",68.0850746091105,-6.07057721516623,1.59295934962923,-3.81088018132992,0.00013847287575914,0.0193461277688506
"TRINITY_DN100525_c0_g1",50.1966676966711,-7.19195550289998,1.89123923537717,-3.80277405860062,0.000143084841496137,0.0199202000164306
"TRINITY_DN4075_c0_g1",139.891589613989,-5.30122139950589,1.39418890046192,-3.80236953381963,0.000143318743182502,0.0199202000164306
"TRINITY_DN97918_c0_g1",22.2350913338286,9.91302771126406,2.61260084563973,3.79431390287127,0.000148052275296602,0.0205253600531709
"TRINITY_DN1000_c0_g1",28.1242755240378,8.83180091805453,2.32925739260591,3.79168096496787,0.000149631056757956,0.0206341699362169
"TRINITY_DN13109_c0_g1",48.730637153815,-5.96981412331285,1.57469214754351,-3.79109918889584,0.000149982037155679,0.0206341699362169
"TRINITY_DN86573_c0_g1",23.6052877905435,-8.70323811706424,2.29524295882272,-3.79185919451783,0.000149523687263911,0.0206341699362169
"TRINITY_DN102789_c0_g1",25.5901862048825,-8.94855295921298,2.3632952604928,-3.78647268870967,0.000152800881727915,0.0209249886787659
"TRINITY_DN7562_c0_g1",169.967768656507,-6.13143188135571,1.61934713990987,-3.78636039811512,0.000152869914332184,0.0209249886787659
"TRINITY_DN104294_c1_g1",123.753947238347,-2.86564360142602,0.757352940183276,-3.78376243014591,0.000154475281200636,0.0209375992613922
"TRINITY_DN2212_c2_g1",32.9803536007657,-8.97086331289558,2.37131074364237,-3.78308213588076,0.000154898270780441,0.0209375992613922
